Unit_ID,District,Subdistrict,Village_No,Unit_No,Latitude,Longitude,Eligible_Voters,Voters_Showed_Up,Allocated_Ballots,Used_Ballots,Valid_Ballots,Invalid_Ballots,No_Vote_Ballots,Remaining_Ballots
KK10_CONST_หนองสองห้อง_ดอนดู่_M1_U1,หนองสองห้อง,ดอนดู่,1,1,15.8167,102.8583,798.0,437.0,760,437,424,12,1,323
KK10_CONST_หนองสองห้อง_ดอนดู่_M2_U2,หนองสองห้อง,ดอนดู่,2,2,15.8167,102.8583,843.0,472.0,820,472,449,20,3,348
KK10_CONST_หนองสองห้อง_ดอนดู่_M3_U3,หนองสองห้อง,ดอนดู่,3,3,15.8167,102.8583,717.0,358.0,680,358,340,15,3,322
KK10_CONST_หนองสองห้อง_ดอนดู่_M4_U4,หนองสองห้อง,ดอนดู่,4,4,15.8167,102.8583,637.0,398.0,620,398,373,19,6,222
KK10_CONST_หนองสองห้อง_ดอนดู่_M5_U5,หนองสองห้อง,ดอนดู่,5,5,15.8167,102.8583,431.0,260.0,410,260,248,11,1,150
KK10_CONST_หนองสองห้อง_ดอนดู่_M6_U6,หนองสองห้อง,ดอนดู่,6,6,15.8167,102.8583,759.0,438.0,740,438,418,14,6,302
KK10_CONST_หนองสองห้อง_ดอนดู่_M7_U7,หนองสองห้อง,ดอนดู่,7,7,15.8167,102.8583,375.0,209.0,380,209,202,7,0,171
KK10_CONST_หนองสองห้อง_ดอนดู่_M8_U8,หนองสองห้อง,ดอนดู่,8,8,15.8167,102.8583,574.0,345.0,560,345,332,13,0,215
KK10_CONST_หนองสองห้อง_ดอนดู่_M9_U9,หนองสองห้อง,ดอนดู่,9,9,15.8167,102.8583,717.0,348.0,680,348,327,19,2,332
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M10_U10,หนองสองห้อง,ตะกั่วป่า,10,10,15.7891,102.7833,164.0,114.0,160,114,110,3,1,46
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M1_U1,หนองสองห้อง,ตะกั่วป่า,1,1,15.7891,102.7833,672.0,398.0,640,398,391,5,2,242
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M2_U2,หนองสองห้อง,ตะกั่วป่า,2,2,15.7891,102.7833,367.0,214.0,360,214,202,10,2,146
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M3_U3,หนองสองห้อง,ตะกั่วป่า,3,3,15.7891,102.7833,746.0,433.0,700,433,405,17,11,267
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M4_U4,หนองสองห้อง,ตะกั่วป่า,4,4,15.7891,102.7833,189.0,134.0,180,134,127,6,1,46
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M5_U5,หนองสองห้อง,ตะกั่วป่า,5,5,15.7891,102.7833,824.0,534.0,800,534,507,18,9,266
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M6_U6,หนองสองห้อง,ตะกั่วป่า,6,6,15.7891,102.7833,493.0,291.0,450,291,277,14,0,159
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M7_U7,หนองสองห้อง,ตะกั่วป่า,7,7,15.7891,102.7833,437.0,259.0,520,259,243,10,6,261
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M8_U8,หนองสองห้อง,ตะกั่วป่า,8,8,15.7891,102.7833,634.0,391.0,620,391,372,13,6,229
KK10_CONST_หนองสองห้อง_ตะกั่วป่า_M9_U9,หนองสองห้อง,ตะกั่วป่า,9,9,15.7891,102.7833,203.0,143.0,220,143,136,5,2,77
KK10_CONST_หนองสองห้อง_วังหิน_M1_U1,หนองสองห้อง,วังหิน,1,1,15.6833,102.8417,413.0,293.0,400,293,282,9,2,107
KK10_CONST_หนองสองห้อง_วังหิน_M2_U2,หนองสองห้อง,วังหิน,2,2,15.6833,102.8417,534.0,369.0,520,369,339,27,3,151
KK10_CONST_หนองสองห้อง_วังหิน_M3_U3,หนองสองห้อง,วังหิน,3,3,15.6833,102.8417,545.0,420.0,600,420,396,19,5,180
KK10_CONST_หนองสองห้อง_วังหิน_M4_U4,หนองสองห้อง,วังหิน,4,4,15.6833,102.8417,417.0,238.0,400,238,219,16,3,162
KK10_CONST_หนองสองห้อง_วังหิน_M5_U5,หนองสองห้อง,วังหิน,5,5,15.6833,102.8417,445.0,285.0,440,285,262,21,2,155
KK10_CONST_หนองสองห้อง_วังหิน_M6_U6,หนองสองห้อง,วังหิน,6,6,15.6833,102.8417,622.0,445.0,600,445,424,15,6,155
KK10_CONST_หนองสองห้อง_วังหิน_M7_U7,หนองสองห้อง,วังหิน,7,7,15.6833,102.8417,472.0,315.0,440,315,295,14,6,125
KK10_CONST_หนองสองห้อง_วังหิน_M9_U8,หนองสองห้อง,วังหิน,9,8,15.6833,102.8417,279.0,172.0,300,172,162,10,0,128
KK10_CONST_หนองสองห้อง_สำโรง_M1_U1,หนองสองห้อง,สำโรง,1,1,15.7533,102.9412,608.0,378.0,580,378,356,16,6,202
KK10_CONST_หนองสองห้อง_สำโรง_M2_U2,หนองสองห้อง,สำโรง,2,2,15.7533,102.9412,544.0,304.0,520,304,288,11,5,216
KK10_CONST_หนองสองห้อง_สำโรง_M3_U3,หนองสองห้อง,สำโรง,3,3,15.7533,102.9412,521.0,303.0,540,303,285,13,5,237
KK10_CONST_หนองสองห้อง_สำโรง_M4_U4,หนองสองห้อง,สำโรง,4,4,15.7533,102.9412,285.0,177.0,280,177,154,20,3,103
KK10_CONST_หนองสองห้อง_สำโรง_M5_U5,หนองสองห้อง,สำโรง,5,5,15.7533,102.9412,411.0,262.0,400,262,245,10,7,138
KK10_CONST_หนองสองห้อง_สำโรง_M6_U6,หนองสองห้อง,สำโรง,6,6,15.7533,102.9412,551.0,342.0,520,342,331,8,3,178
KK10_CONST_หนองสองห้อง_สำโรง_M7_U7,หนองสองห้อง,สำโรง,7,7,15.7533,102.9412,592.0,339.0,580,339,322,17,0,241
KK10_CONST_หนองสองห้อง_สำโรง_M8_U8,หนองสองห้อง,สำโรง,8,8,15.7533,102.9412,614.0,404.0,600,404,372,25,7,196
KK10_CONST_หนองสองห้อง_สำโรง_M9_U9,หนองสองห้อง,สำโรง,9,9,15.7533,102.9412,417.0,229.0,420,229,221,7,1,191
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M7_U10,หนองสองห้อง,หนองสองห้อง,7,10,15.7281,102.7917,360.0,181.0,340,181,175,6,0,159
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M8_U11,หนองสองห้อง,หนองสองห้อง,8,11,15.7281,102.7917,854.0,448.0,800,448,431,14,3,352
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M9_U12,หนองสองห้อง,หนองสองห้อง,9,12,15.7281,102.7917,356.0,200.0,340,200,193,7,0,140
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M10_U13,หนองสองห้อง,หนองสองห้อง,10,13,15.7281,102.7917,351.0,210.0,340,210,199,7,4,130
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M11_U14,หนองสองห้อง,หนองสองห้อง,11,14,15.7281,102.7917,439.0,257.0,420,257,245,7,5,163
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M12_U15,หนองสองห้อง,หนองสองห้อง,12,15,15.7281,102.7917,491.0,283.0,460,283,264,14,5,177
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M13_U16,หนองสองห้อง,หนองสองห้อง,13,16,15.7281,102.7917,366.0,164.0,360,164,156,8,0,196
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M14_U17,หนองสองห้อง,หนองสองห้อง,14,17,15.7281,102.7917,351.0,201.0,340,201,189,12,0,139
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M15_U18,หนองสองห้อง,หนองสองห้อง,15,18,15.7281,102.7917,86.0,45.0,100,45,43,1,1,55
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M1_U1,หนองสองห้อง,หนองสองห้อง,1,1,15.7281,102.7917,711.0,463.0,680,463,446,10,7,217
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M2_U2,หนองสองห้อง,หนองสองห้อง,2,2,15.7281,102.7917,699.0,492.0,660,492,463,21,8,168
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M3_U3,หนองสองห้อง,หนองสองห้อง,3,3,15.7281,102.7917,711.0,472.0,660,472,455,9,8,188
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M4_U4,หนองสองห้อง,หนองสองห้อง,4,4,15.7281,102.7917,475.0,309.0,460,309,293,11,5,151
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M3_U5,หนองสองห้อง,หนองสองห้อง,3,5,15.7281,102.7917,711.0,472.0,660,472,455,9,8,188
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M17_U6,หนองสองห้อง,หนองสองห้อง,17,6,15.7281,102.7917,700.0,438.0,680,438,419,13,6,242
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M18_U7,หนองสองห้อง,หนองสองห้อง,18,7,15.7281,102.7917,900.0,645.0,920,645,601,38,6,275
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M5_U8,หนองสองห้อง,หนองสองห้อง,5,8,15.7281,102.7917,416.0,225.0,400,225,214,9,2,175
KK10_CONST_หนองสองห้อง_หนองสองห้อง_M6_U9,หนองสองห้อง,หนองสองห้อง,6,9,15.7281,102.7917,714.0,411.0,680,411,395,11,5,269
KK10_CONST_หนองสองห้อง_หนองเม็ก_M8_U10,หนองสองห้อง,หนองเม็ก,8,10,15.7561,102.7302,669.0,431.0,640,431,411,18,2,209
KK10_CONST_หนองสองห้อง_หนองเม็ก_M9_U11,หนองสองห้อง,หนองเม็ก,9,11,15.7561,102.7302,276.0,217.0,280,217,211,4,2,63
KK10_CONST_หนองสองห้อง_หนองเม็ก_M10_U12,หนองสองห้อง,หนองเม็ก,10,12,15.7561,102.7302,381.0,236.0,360,236,229,6,1,124
KK10_CONST_หนองสองห้อง_หนองเม็ก_M11_U13,หนองสองห้อง,หนองเม็ก,11,13,15.7561,102.7302,294.0,159.0,280,159,157,1,1,121
KK10_CONST_หนองสองห้อง_หนองเม็ก_M12_U14,หนองสองห้อง,หนองเม็ก,12,14,15.7561,102.7302,435.0,264.0,420,264,246,15,3,156
KK10_CONST_หนองสองห้อง_หนองเม็ก_M12_U15,หนองสองห้อง,หนองเม็ก,12,15,15.7561,102.7302,191.0,112.0,200,112,111,1,0,88
KK10_CONST_หนองสองห้อง_หนองเม็ก_M14_U16,หนองสองห้อง,หนองเม็ก,14,16,15.7561,102.7302,188.0,112.0,180,112,107,4,1,68
KK10_CONST_หนองสองห้อง_หนองเม็ก_M15_U17,หนองสองห้อง,หนองเม็ก,15,17,15.7561,102.7302,437.0,308.0,440,308,297,6,5,132
KK10_CONST_หนองสองห้อง_หนองเม็ก_M2_U1,หนองสองห้อง,หนองเม็ก,2,1,15.7561,102.7302,489.0,294.0,500,294,276,8,10,206
KK10_CONST_หนองสองห้อง_หนองเม็ก_M1_U2,หนองสองห้อง,หนองเม็ก,1,2,15.7561,102.7302,427.0,296.0,420,296,282,8,6,124
KK10_CONST_หนองสองห้อง_หนองเม็ก_M2_U3,หนองสองห้อง,หนองเม็ก,2,3,15.7561,102.7302,352.0,230.0,340,230,212,14,4,110
KK10_CONST_หนองสองห้อง_หนองเม็ก_M3_U4,หนองสองห้อง,หนองเม็ก,3,4,15.7561,102.7302,290.0,179.0,300,179,176,3,0,121
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U5,หนองสองห้อง,หนองเม็ก,4,5,15.7561,102.7302,537.0,304.0,520,304,290,11,3,216
KK10_CONST_หนองสองห้อง_หนองเม็ก_M4_U6,หนองสองห้อง,หนองเม็ก,4,6,15.7561,102.7302,539.0,352.0,520,352,339,11,2,168
KK10_CONST_หนองสองห้อง_หนองเม็ก_M5_U7,หนองสองห้อง,หนองเม็ก,5,7,15.7561,102.7302,482.0,298.0,480,298,285,10,3,182
KK10_CONST_หนองสองห้อง_หนองเม็ก_M6_U8,หนองสองห้อง,หนองเม็ก,6,8,15.7561,102.7302,258.0,175.0,210,175,170,5,0,35
KK10_CONST_หนองสองห้อง_หนองเม็ก_M7_U9,หนองสองห้อง,หนองเม็ก,7,9,15.7561,102.7302,303.0,188.0,300,188,174,6,8,112
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U1,หนองสองห้อง,หนองไผ่ล้อม,1,1,15.6583,102.7833,421.0,269.0,400,269,260,8,1,131
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M2_U2,หนองสองห้อง,หนองไผ่ล้อม,2,2,15.6583,102.7833,396.0,239.0,380,239,225,8,6,141
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M3_U3,หนองสองห้อง,หนองไผ่ล้อม,3,3,15.6583,102.7833,459.0,271.0,440,271,256,15,0,169
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M4_U4,หนองสองห้อง,หนองไผ่ล้อม,4,4,15.6583,102.7833,723.0,449.0,700,449,442,6,1,251
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M5_U5,หนองสองห้อง,หนองไผ่ล้อม,5,5,15.6583,102.7833,312.0,0.0,300,201,200,1,0,99
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M6_U6,หนองสองห้อง,หนองไผ่ล้อม,6,6,15.6583,102.7833,213.0,132.0,200,132,127,3,2,68
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M7_U7,หนองสองห้อง,หนองไผ่ล้อม,7,7,15.6583,102.7833,244.0,140.0,240,140,136,1,3,100
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M8_U8,หนองสองห้อง,หนองไผ่ล้อม,8,8,15.6583,102.7833,468.0,301.0,460,301,292,6,3,159
KK10_CONST_หนองสองห้อง_หนองไผ่ล้อม_M1_U9,หนองสองห้อง,หนองไผ่ล้อม,1,9,15.6583,102.7833,413.0,246.0,380,246,232,10,4,134
KK10_CONST_หนองสองห้อง_หันโจด_M10_U10,หนองสองห้อง,หันโจด,10,10,15.7194,102.7681,116.0,74.0,116,74,73,1,0,42
KK10_CONST_หนองสองห้อง_หันโจด_M11_U11,หนองสองห้อง,หันโจด,11,11,15.7194,102.7681,179.0,127.0,180,127,125,1,1,53
KK10_CONST_หนองสองห้อง_หันโจด_M12_U12,หนองสองห้อง,หันโจด,12,12,15.7194,102.7681,175.0,111.0,160,111,105,6,0,49
KK10_CONST_หนองสองห้อง_หันโจด_M1_U1,หนองสองห้อง,หันโจด,1,1,15.7194,102.7681,298.0,186.0,282,186,179,7,0,94
KK10_CONST_หนองสองห้อง_หันโจด_M2_U2,หนองสองห้อง,หันโจด,2,2,15.7194,102.7681,433.0,272.0,415,272,257,13,2,143
KK10_CONST_หนองสองห้อง_หันโจด_M3_U3,หนองสองห้อง,หันโจด,3,3,15.7194,102.7681,378.0,196.0,300,186,178,6,2,114
KK10_CONST_หนองสองห้อง_หันโจด_M4_U4,หนองสองห้อง,หันโจด,4,4,15.7194,102.7681,745.0,172.0,770,172,161,7,4,598
KK10_CONST_หนองสองห้อง_หันโจด_M5_U5,หนองสองห้อง,หันโจด,5,5,15.7194,102.7681,240.0,150.0,240,150,147,3,0,90
KK10_CONST_หนองสองห้อง_หันโจด_M6_U6,หนองสองห้อง,หันโจด,6,6,15.7194,102.7681,428.0,228.0,400,228,222,5,1,172
KK10_CONST_หนองสองห้อง_หันโจด_M7_U7,หนองสองห้อง,หันโจด,7,7,15.7194,102.7681,547.0,310.0,520,310,303,6,1,210
KK10_CONST_หนองสองห้อง_หันโจด_M8_U8,หนองสองห้อง,หันโจด,8,8,15.7194,102.7681,180.0,131.0,180,131,127,4,0,49
KK10_CONST_หนองสองห้อง_หันโจด_M9_U9,หนองสองห้อง,หันโจด,9,9,15.7194,102.7681,166.0,126.0,180,126,118,8,0,54
KK10_CONST_หนองสองห้อง_โนนธาตุ_M10_U10,หนองสองห้อง,โนนธาตุ,10,10,15.6917,102.725,537.0,337.0,520,337,318,12,7,183
KK10_CONST_หนองสองห้อง_โนนธาตุ_M11_U11,หนองสองห้อง,โนนธาตุ,11,11,15.6917,102.725,219.0,121.0,300,121,111,5,5,179
KK10_CONST_หนองสองห้อง_โนนธาตุ_M1_U1,หนองสองห้อง,โนนธาตุ,1,1,15.6917,102.725,263.0,150.0,260,150,146,4,0,110
KK10_CONST_หนองสองห้อง_โนนธาตุ_M2_U2,หนองสองห้อง,โนนธาตุ,2,2,15.6917,102.725,340.0,185.0,320,185,169,10,6,135
KK10_CONST_หนองสองห้อง_โนนธาตุ_M3_U3,หนองสองห้อง,โนนธาตุ,3,3,15.6917,102.725,359.0,179.0,360,179,175,4,0,181
KK10_CONST_หนองสองห้อง_โนนธาตุ_M4_U4,หนองสองห้อง,โนนธาตุ,4,4,15.6917,102.725,571.0,362.0,540,362,347,13,2,178
KK10_CONST_หนองสองห้อง_โนนธาตุ_M5_U5,หนองสองห้อง,โนนธาตุ,5,5,15.6917,102.725,605.0,333.0,620,333,318,11,4,287
KK10_CONST_หนองสองห้อง_โนนธาตุ_M6_U6,หนองสองห้อง,โนนธาตุ,6,6,15.6917,102.725,627.0,370.0,600,370,361,9,0,230
KK10_CONST_หนองสองห้อง_โนนธาตุ_M7_U7,หนองสองห้อง,โนนธาตุ,7,7,15.6917,102.725,229.0,139.0,220,139,135,4,0,81
KK10_CONST_หนองสองห้อง_โนนธาตุ_M8_U8,หนองสองห้อง,โนนธาตุ,8,8,15.6917,102.725,339.0,194.0,320,194,186,8,0,126
KK10_CONST_หนองสองห้อง_โนนธาตุ_M9_U9,หนองสองห้อง,โนนธาตุ,9,9,15.6917,102.725,373.0,229.0,400,229,207,22,0,171
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,0.0,0.0,11,11,11,0,0,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,0.0,0.0,800,800,708,41,51,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,0.0,0.0,800,800,704,45,51,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,0.0,0.0,800,800,704,47,49,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,,,800,800,702,48,50,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,,,800,800,707,47,46,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,0.0,0.0,400,400,703,20,47,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,0.0,0.0,573,573,511,26,36,27
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,0.0,0.0,501,501,438,30,33,0
KK10_CONST_หนองสองห้อง_ในนอกนอกราช_M_U,หนองสองห้อง,ในนอกนอกราช,,,,,0.0,0.0,263,262,243,9,10,1
KK10_CONST_ชนบท_ปอแดง_M10_U10,ชนบท,ปอแดง,10,10,16.0388,102.5083,428.0,249.0,400,249,232,13,4,151
KK10_CONST_ชนบท_ปอแดง_M1_U1,ชนบท,ปอแดง,1,1,16.0388,102.5083,528.0,309.0,540,309,289,17,3,231
KK10_CONST_ชนบท_ปอแดง_M2_U2,ชนบท,ปอแดง,2,2,16.0388,102.5083,828.0,507.0,780,507,481,17,9,273
KK10_CONST_ชนบท_ปอแดง_M3_U3,ชนบท,ปอแดง,3,3,16.0388,102.5083,281.0,170.0,280,170,159,6,5,110
KK10_CONST_ชนบท_ปอแดง_M4_U4,ชนบท,ปอแดง,4,4,16.0388,102.5083,304.0,195.0,300,195,177,18,0,105
KK10_CONST_ชนบท_ปอแดง_M5_U5,ชนบท,ปอแดง,5,5,16.0388,102.5083,583.0,340.0,560,340,314,20,6,220
KK10_CONST_ชนบท_ปอแดง_M6_U6,ชนบท,ปอแดง,6,6,16.0388,102.5083,298.0,157.0,280,157,152,3,2,123
KK10_CONST_ชนบท_ปอแดง_M7_U7,ชนบท,ปอแดง,7,7,16.0388,102.5083,247.0,132.0,240,132,129,3,0,108
KK10_CONST_ชนบท_ปอแดง_M8_U8,ชนบท,ปอแดง,8,8,16.0388,102.5083,363.0,188.0,360,188,180,6,2,172
KK10_CONST_ชนบท_ปอแดง_M9_U9,ชนบท,ปอแดง,9,9,16.0388,102.5083,222.0,130.0,200,130,122,5,3,70
KK10_CONST_ชนบท_วังแสง_M10_U10,ชนบท,วังแสง,10,10,16.0833,102.5583,550.0,286.0,520,286,263,21,2,234
KK10_CONST_ชนบท_วังแสง_M11_U11,ชนบท,วังแสง,11,11,16.0833,102.5583,475.0,320.0,460,320,291,25,4,140
KK10_CONST_ชนบท_วังแสง_M1_U1,ชนบท,วังแสง,1,1,16.0833,102.5583,485.0,282.0,460,282,263,14,5,178
KK10_CONST_ชนบท_วังแสง_M2_U2,ชนบท,วังแสง,2,2,16.0833,102.5583,539.0,340.0,540,340,309,24,7,200
KK10_CONST_ชนบท_วังแสง_M3_U3,ชนบท,วังแสง,3,3,16.0833,102.5583,780.0,420.0,742,420,399,17,4,322
KK10_CONST_ชนบท_วังแสง_M4_U4,ชนบท,วังแสง,4,4,16.0833,102.5583,608.0,334.0,580,334,306,27,1,246
KK10_CONST_ชนบท_วังแสง_M5_U5,ชนบท,วังแสง,5,5,16.0833,102.5583,253.0,142.0,240,142,135,6,1,98
KK10_CONST_ชนบท_วังแสง_M6_U6,ชนบท,วังแสง,6,6,16.0833,102.5583,610.0,333.0,580,333,306,23,4,247
KK10_CONST_ชนบท_วังแสง_M7_U7,ชนบท,วังแสง,7,7,16.0833,102.5583,722.0,398.0,700,398,370,19,9,302
KK10_CONST_ชนบท_วังแสง_M8_U8,ชนบท,วังแสง,8,8,16.0833,102.5583,591.0,340.0,580,340,300,30,10,240
KK10_CONST_ชนบท_วังแสง_M9_U9,ชนบท,วังแสง,9,9,16.0833,102.5583,347.0,183.0,340,183,170,12,1,157
KK10_CONST_ชนบท_ห้วยแก_M1_U1,ชนบท,ห้วยแก,1,1,16.0417,102.6167,823.0,519.0,780,519,501,14,4,261
KK10_CONST_ชนบท_ห้วยแก_M2_U2,ชนบท,ห้วยแก,2,2,16.0417,102.6167,687.0,454.0,660,454,422,17,15,206
KK10_CONST_ชนบท_ห้วยแก_M3_U3,ชนบท,ห้วยแก,3,3,16.0417,102.6167,520.0,276.0,500,276,253,17,6,224
KK10_CONST_ชนบท_ห้วยแก_M4_U4,ชนบท,ห้วยแก,4,4,16.0417,102.6167,809.0,474.0,760,474,452,17,5,286
KK10_CONST_ชนบท_ห้วยแก_M5_U5,ชนบท,ห้วยแก,5,5,16.0417,102.6167,292.0,172.0,280,172,162,8,2,108
KK10_CONST_ชนบท_ห้วยแก_M6_U6,ชนบท,ห้วยแก,6,6,16.0417,102.6167,610.0,380.0,600,380,355,17,8,220
KK10_CONST_ชนบท_ห้วยแก_M7_U7,ชนบท,ห้วยแก,7,7,16.0417,102.6167,400.0,201.0,400,201,188,11,2,199
KK10_CONST_ชนบท_ห้วยแก_M8_U8,ชนบท,ห้วยแก,8,8,16.0417,102.6167,591.0,340.0,580,340,300,30,10,240
KK10_CONST_ชนบท_ห้วยแก_M9_U9,ชนบท,ห้วยแก,9,9,16.0417,102.6167,257.0,184.0,260,184,178,6,0,76
